Linux 6.11.8-200.fc40.x86_64 (PAPATRAC) 	12/09/2024 	_x86_64_	(16 CPU)

11:08:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:14:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:31 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:14:32 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:14:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:34 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:37 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:14:38 AM     all      0.00      0.00      0.19      0.06      0.00     99.75
11:14:39 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:40 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:14:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:42 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:43 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:14:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:46 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:47 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:48 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:49 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:14:50 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:51 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:52 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:14:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:56 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:14:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:14:58 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:14:59 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:15:00 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:15:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:07 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:15:08 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:15:09 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:10 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
